Notations cycliques des matrices de transition simples
Matrice de transition simple 387,"(2,6,5,4)"
Matrice de transition simple 388,"(5,7)"
Matrice de transition simple 389,"(5,6)"
Matrice de transition simple 390,"(3,4)(6,8)"
Matrice de transition simple 391,"(7,8)"
Matrice de transition simple 392,"(5,7)"
Matrice de transition simple 393,"(2,4)(5,6)"
Matrice de transition simple 394,"(6,8)"
Matrice de transition simple 395,"(5,6)"
Matrice de transition simple 396,"(2,5,6,4)"
Matrice de transition simple 397,"(5,7)"
Matrice de transition simple 398,"(5,6)"
Matrice de transition simple 399,"(1,2)(5,7)"
Matrice de transition simple 400,"(7,8)"
Matrice de transition simple 401,"(5,7)"
Matrice de transition simple 402,"(2,4)(5,6)"
Matrice de transition simple 403,"(5,7)"
Matrice de transition simple 404,"(5,6)"
Matrice de transition simple 405,"(3,5,7,4)"
Matrice de transition simple 406,"(5,6)"
Matrice de transition simple 407,"(6,8)"
Matrice de transition simple 408,"(2,4)(5,6)"
Matrice de transition simple 409,"(5,7)"
Matrice de transition simple 410,"(5,6)"
Matrice de transition simple 411,"(3,4)(5,7)"
Matrice de transition simple 412,"(5,6)"
Matrice de transition simple 413,"(5,7)"
Matrice de transition simple 414,"(1,8,7,3)"
Matrice de transition simple 415,"(6,8)"
Matrice de transition simple 416,"(5,6)"
Matrice de transition simple 417,"(1,2)(6,8)"
Matrice de transition simple 418,"(7,8)"
Matrice de transition simple 419,"(5,7)"
Matrice de transition simple 420,"(1,3)(5,6)"
Matrice de transition simple 421,"(5,7)"
Matrice de transition simple 422,"(7,8)"
Matrice de transition simple 423,"(2,5,6,4)"
Matrice de transition simple 424,"(5,7)"
Matrice de transition simple 425,"(7,8)"
Matrice de transition simple 426,"(3,4)(6,8)"
Matrice de transition simple 427,"(5,6)"
Matrice de transition simple 428,"(5,7)"
Matrice de transition simple 429,"(1,3)(5,6)"
Matrice de transition simple 430,"(5,7)"
Matrice de transition simple 431,"(5,6)"
Matrice de transition simple 432,"(3,4,5,7)"
Matrice de transition simple 433,"(7,8)"
Matrice de transition simple 434,"(5,7)"
Matrice de transition simple 435,"(1,3)(5,6)"
Matrice de transition simple 436,"(5,7)"
Matrice de transition simple 437,"(7,8)"
Matrice de transition simple 438,"(3,4)(6,8)"
Matrice de transition simple 439,"(5,6)"
Matrice de transition simple 440,"(6,8)"
Matrice de transition simple 441,"(1,6,5,3)"
Matrice de transition simple 442,"(6,8)"
Matrice de transition simple 443,"(5,6)"
Matrice de transition simple 444,"(3,4)(5,7)"
Matrice de transition simple 445,"(5,6)"
Matrice de transition simple 446,"(6,8)"
Matrice de transition simple 447,"(1,3)(5,6)"
Matrice de transition simple 448,"(6,8)"
Matrice de transition simple 449,"(7,8)"
Matrice de transition simple 450,"(1,6,5,2)"
Matrice de transition simple 451,"(6,8)"
Matrice de transition simple 452,"(5,6)"
Matrice de transition simple 453,"(1,3)(5,7)"
Matrice de transition simple 454,"(7,8)"
Matrice de transition simple 455,"(6,8)"
Matrice de transition simple 456,"(3,4)(7,8)"
Matrice de transition simple 457,"(5,7)"
Matrice de transition simple 458,"(7,8)"
Matrice de transition simple 459,"(3,8,6,4)"
Matrice de transition simple 460,"(5,6)"
Matrice de transition simple 461,"(5,7)"
Matrice de transition simple 462,"(2,4)(7,8)"
Matrice de transition simple 463,"(5,7)"
Matrice de transition simple 464,"(7,8)"
Matrice de transition simple 465,"(3,4)(5,7)"
Matrice de transition simple 466,"(7,8)"
Matrice de transition simple 467,"(6,8)"
Matrice de transition simple 468,"(1,8,7,3)"
Matrice de transition simple 469,"(6,8)"
