Notations cycliques des matrices de transition simples
Matrice de transition simple 699,"(2,3)"
Matrice de transition simple 700,"(1,2)"
Matrice de transition simple 701,"(2,3)"
Matrice de transition simple 702,"(3,4)"
Matrice de transition simple 703,"(2,3)"
Matrice de transition simple 704,"(4,5)"
Matrice de transition simple 705,"(2,3)"
Matrice de transition simple 706,"(1,2)"
Matrice de transition simple 707,"(2,3)"
Matrice de transition simple 708,"(1,2)"
Matrice de transition simple 709,"(2,3)"
Matrice de transition simple 710,"(4,5)"
Matrice de transition simple 711,"(2,3)"
Matrice de transition simple 712,"(1,2)"
Matrice de transition simple 713,"(2,3)"
Matrice de transition simple 714,"(3,4)"
Matrice de transition simple 715,"(2,3)"
Matrice de transition simple 716,"(3,4)"
Matrice de transition simple 717,"(2,3)"
Matrice de transition simple 718,"(1,2)"
Matrice de transition simple 719,"(2,3)"
